user, amount
0x0136b00be94ed8ea798f40e37135596337305461, 0.3291972630690075
0x5c73c47abbdb27ed9d33affc0a06bb20253deab6, 0.9952330576275
0x979552f63545650cdfd64ce92532c3fc514c3e28, 498.5904976664277
0x27bc1907abca3b368eadfdb55b396fdd9aad44aa, 352.63173664215617
0x9babdc8f72e99ea9871f92b29489e8fe3435f7d8, 485.9224124636197
0x223bce88da17f5a33d6c2e553d4c2b6c4c46774e, 11.915393332056414
0xe5e2dc0b2170f9d4ca98ae3eda550b75c20042ab, 975.074777403053
0x159bccd7d90f370030078d29c172d8ba618e71b5, 0.3694746258435915
0x6194e220ed70d400be706263837e8cd5066be554, 4.977271625159394
0xb7c292ed1b8dec7e93dd6663f82be8238de9db78, 232.93364469886518
0xbee6f2bdea0a559ebc18f8ea3555f9d92f123454, 392.3177063569519
0x9120324f8c559fd36f3d2b11036fa747156be6d9, 22224.854296013495
0xdb756b228b026fb63e6f3bbb2edfa5467904329c, 71.52996746214252
0x3c2387d57f6e2954abad85e5724f44129bbfa789, 75198.50699371137
0xe76de0ccf32e30b128c9fd00495bd12d0734d0e9, 0.6564007303436414
0xb765dc164f3e5f4941da7bbcd7c6fa5d0f99de24, 0.39222896522866585
0x023575058a1a9341490fe5783c93c51078f6ea4b, 248.70852936977508
0x5197877ff6f5b84e7106caf9ddaacec8bb4cc097, 265.1071609657634
0x5f8a0446f9c485147946d6cf7560ebc02ab951aa, 21.559962283908266
0x9cd017f94e1028ef82a4d5f1529a3aab755de4a2, 0.19018511599969962
0xe3de0b8487fffe2fca8ce61937dec0849281d7bc, 51415.364118194455
0xe1636df937058b951e99ad61f7d2f079244a0d7d, 1.4283544718404084
0xd21f7f8ad20a5fbecab8b2e79fe5b1f314d6b8cb, 87.38631828891312
0x39b39a3e4dedebbe57a526bec5291f337ba5c0fe, 8544.987436078682
0xd6ddc60c22a5e9d636d34a97bf615a7781814cc2, 4880.410601362753
0xa2b54828064cd4c944fc10a5a72a06902a022063, 3813.0935128742694
0x6b647bb86ef325e8b6f128c213ef15cbb390dd7a, 4719.509853000646
0x92af998fbdefa07003a024409d14c66833a55036, 5843.005034417067
0xc8f20b76e532a534d4849bdb8a27b96d7ada41ce, 1862.785423560148
0x63e9aba93b7fecdb2d1e815703eb4a0ee0c22467, 69.46164977692618
0x4c2a87141c8575318c444f0033a0d6e75532fb5d, 5436.631715383171
0xdd0206010ca82ff22303b58863b3a6f3006c86c4, 5781.522415645646
0x2532a969ef0ee316d6ea6e20f4ce714a6489f35c, 579.0650204659823
0x2e8a0e09516b03e6c14d5f736fe89ffdce869d7a, 123.45476010182873
0x20638e2f18250c898a02a3a9a51cc92b2025a3d5, 1287.1346054124874
0x6ab8af38fcd04bd18059699096b059cdcc623e52, 15.47988017421493
0xdd87d6010c04d12b47d34e999897e925235e3639, 33.501503400505214
0x8d9486df1bb62f546c1dea11cacd49f5dcaaaba7, 251.36081733518367
0x03c3ed2a8491c7b1d8ed8c066ee0229fa2aec4ad, 125.97389081376237
0x3c0ed9ab1a12ba804900da2807c09b8afec10f67, 0.001470541597339212
0x9c13cc3b1ccab3cb94f18002a3d41b6ba453e03f, 0.78471223252191
0x6d4f9f462f98621cb84c22b93bec7c3fdfb6d774, 88.61903636195231
0xca9e8e6d6954c222646ec027e33393950cf5871a, 89.08267043665302
0xe76d98a82a1404b4357a8bfa494368a3d70460a3, 1129.0366049132328
0xf1f84420ea8f0bad68713f1e79320b7e1503cef5, 15.308869739487372
0xfa1355be7fa2257946a63af36a941b34e2782f44, 189.59734280040072
0xd17447f355d4fa57ae0772bd5c5901fa2c369c40, 822.947430697524
0x75011de74f3235766df5273da96a9815cd5c3874, 133.62078588050085
0x2833098bb2df1d57f5877b20fda99a023d0f9b7d, 1781.5075539552001
0x23ed9cf8a4b59c9972a9fef7893ddcaba314ec50, 0.17411315495463842
0x624a2e3a1a0337296f737fdb8e8f5f026c484a93, 1906.8592602768326
0xecb206b63071f098c0b2cd1769e8975eab580afe, 2224.211189363553
0xdfc514b2f036ab33e75eaf7f5cdf082eb15fc280, 1137.9682914710222
0x3a962bdb6db200f88926d35dba5d76d3f5aad220, 1155.1663194088803
0xc0900d99d303f44371999f758f0b3e885b9833f6, 5937.654322585494
0x6f04aa5c4f30142251d0e8cf347298d09c489c3f, 2684.8404016356794
0xf7d9e11fb5e32f0930a90a9f9fca3c252fc6f03c, 1821.026686372871
0x152ff129de65d94c303b8f427359b8f2bce9b592, 395.89393365578024
0x20fba32aeccd8b98a3e3072dd3bcd6a7d81d8db0, 590.9511309885
0x76511e8ecd5b37d413bafdcb1aaaf45cd95f483a, 70.70830928556701
0x854029019c9278b48ff992abbb68469215af2953, 1109.2512456283923
0x7e95e1bd4a0820008630d784d9912cad3cd291b6, 636.4366799773884
0xeaf37cdc3d32c30f3dcb35c43c81740cf3bfbad9, 1034.8862931585118
0xcea555dfe7e28559a5c6059f7fd391d0cd502b1e, 2139.3643076416392
0x74bb5d717a79283439cd5053d53673146fbd1776, 464.6180900172115
0x78d760952e0fa60c76d84c4a9921dd096f747bfd, 697.8979864240207
0x27809fc3bda1620ac2fc5dc4ec16499e6a3ee062, 4.50860576026717
0x19c948c02e40e3fd29bb25272adb59520dc9845a, 20373.802329514805
0x549b03e6f654626f2b0c37201e582d399b3d20c7, 1150.5648211681926
0xdb99215ad899d0ff948f09899eea5bda1bf533b5, 9259.273764895022
0xa9b874c14513f96c58a2abce7a04579ffd751731, 312.70242720584633
0x0001ed56e6cf24590ead27364fd9b3d89c203e4e, 61080.44817869947
0x2a2894cb308dcae58d58fde88aaf07771e7db64d, 121.63620453808669
0x841ad0abab2d33520ca236a2f5d8b038addc12ba, 7484.61918095972
0xedad5baaaed4dd017afccd34ab47c13616135a0e, 3048.549023025062
0x4870ef7d08c59b472f124f87b16f623f05911848, 4312.088364084017
0xf9726ec833b7a4faf0965824bfe38f986005c3c0, 1409.347692342
0x192c9f82e8f61152426ae5dafec956c2555c564d, 1210.2788711384353
0x607faad790836b121e70d3b70e9193c7c7a2e291, 3821.748847738181
0x58c26c1fc59d85d9bae0e0acdd33d38bf28d44ba, 24600.206897254346
0x38d5bb3e9733c67cb6f5e44dce49172bea66a4da, 7559.417574490231
0x569764acfcaeb7567075647b1f6b08276e1b6194, 36341.42969680371
0x45418530e5b9fd8f6cc55e0d8f266cc58e244e62, 1.412245045430285
0x439fc2c6b9fcc0e767cbc61008b5e9f91e6d0bd2, 304.7870374407496
0x1850ab1344493b8f66a0780c6806fe57ae7a13b4, 152.29805082757974
0xa3662e045a0e317ca450b4465798850202d5ca99, 3402.05052780298
0x7bf3101764d1544d8f4041ee493b00a5bf38522b, 73.89778002701357
0xae93b936d24d9556f718e5b5272d579f3cf1a1b4, 11009.240277668074
0x8a293a85fcc865107f4f6c09170c4a6fab7e65f6, 13302.136884316807
0xb3b535c41800b58fd8d52c3f312524500557e469, 675.1578255624
0xe448d9d70efe95714e38d210e58d458dab0a77d5, 0.030306460415376917
0x6f87e48e1c8026940d0f05ce3bfa25512360a568, 1.718353078102288
0xe6479e9f4e3cc8ace834856f3d51e62194df00c8, 88720.95505796377
0xde8207fecfccb0eb6ac1f40ee5d6d0cc2d9a723d, 4707.381506903728
0x1194ee9f7ff8449171c4265bcab87e51c7565e5c, 1788.31116364218
0x83950a790be936f9854e9c84e6af5162e2aa602c, 1789.7542061217719
0xbd7dafed20bcad24650f51513d366949f0fb1106, 512.8055012712587
0x4254c53fc3b3b38df025ea30bcae410e11bb95b6, 6103.916959504416
0x13e5589f74eb011292df1d554ab18c108e4b53d7, 696.3207932906462
0x33fe4a6b3e79615067e75bda042f8820d7666d82, 136.90434859318654
0xc77eb42c6bdaa63178b7bfead7675710ccdb119d, 1760.256578610367
0x511ac1c3ebbc3f240926aa2e9d100dc811837936, 712.6026256941386
0xc025cd0e53591b8d046aa95c19963a89f581a88e, 1985.8719245784998
0xfc7c6d9b0369a15925399e5aee874f937ea4916d, 220.7241136560506
0xe3ee4a0ec6b278d1db205615d3c9d3ad95196397, 1.372678748221965
0xbe2fa45f0eafc82dfa85874b365238bf7583d374, 100.16875192623331
0xc3d7c596ce5aad5ba43a9ae0a7b6503282d44ab1, 1.7549833069404752
0xf75033f6a4c24546f5bbc3deb97a22e06b9260b4, 5189.553398905256
0xd683cbeb396b460e1866c1504ab2661b544d74af, 13633.031387045477
0x5eadc7b7c89f8f5b9831d0c9b2f568d0e07fe381, 0.81422013116619
0xd89966840b11ac11ce1c47bdc53e9ec3346ab1da, 946.9130750966646
0x7cd4f7c4c5c3c9e7c78eb6fababd48f2e70c49dc, 1519.717220018428
0x10a5d1ba94e566e4cdef6a7812b5ec6eb36e8ff7, 931.7092629928146
0x420ba6339b0470a4102cb5d63448f96f56ef8679, 0.5143839872336704
0x1b94c331478d9ef56b3456a2ebd8b0992c0151e5, 34692.18806374743
0x8106a6de35467d3644274a89510ab13635da0920, 9169.564228947234
0xafe9b22112ca9b83975afeaf905bcacb57a2992d, 2297.68684976893
0x05070e8e1a7d581ba0ffecfed00533a75c69d640, 2033.1733785202157
0x9005ffc4b7f0b6c7af83b33c6d818d14f2e1bdfb, 312.30138804679774
0xf90c6f61c11961af493d0177a73687f3e34fa417, 0.5259637700734185
0xdd16f14aa9226e7ecc456f8b52427f92eb7b84ee, 422.2457550155497
0xc629b3af238d40e9179e17d541ad93963bf43cf1, 0.5209494148288428
0x35c46d7187a00768d04841fa853d2dbf8ba290ef, 5.781945179460095
0x4981a2c4655b9653ad084620b888ab204b06212f, 11670.652714668275
0x0e4c6101bb36a74b28bdb61d82987662cbf05fde, 6401.149460483588
0x1ef4a97e159a71887ad23252efed69f89cee3c53, 286.0324644478817
0x70299598f46d3d5456cbb192d2135d33a396ebc2, 0.40818762145895804
0x7cd8e8e246efd5b9023b2506731977deaebe4a8f, 20213.8438079685
0x1c02f7d2cbe20e2cb42184885a1980bfa54677a8, 0.6983871531757205
0x221d3dc15432892dc26841e3eb3c1d8c08a1d95d, 4921.838520349019
0x35355bb8de03667adfc1b658d6fc6d0c9ba51fe4, 3570.0580123883565
0x2bb84dc376bbcb1de75bd2310bb473206e9fc8fd, 6620.400607483574
0x1cead3374a856061be00f5c6d2a035eedf1c3c76, 4905.310104036025
0xd47894c2ca56fb50991622c5be95f72e1f713a01, 6795.998342096209
0xc3831c1c63dc1db31d30ab90c1768697bfdf87f7, 2012.6267044328613
0x704347d00aa871a1352fb4d75b5ecf7ba925e8c0, 1884.1785991523554
0xc3560d2506c9b1bb57f49a10f94736cc8ed16113, 386.17863364433043
0xd9fc5ea6ab6a3725d654a3c2e547e29782842c2d, 0.45432561768332674
0x39978cc40e2d1d7e127050bdfffbb0dfcfaebad0, 21734.144599888037
0x1fd2897dd395ae93a16e357362326db7130c36bd, 4394.443815435012
0xcb53a818042db647cb01672751b0e4efca29cf55, 7310.377549537047
0x4acf42937db38f6178df62d882ba222878dffccd, 7164.138606969374
0xcc1a8fa5896fc2e62e4b24e60b5ba95a6243ac2b, 6358.568106138869
0xd32268c6c9e8e7c5aa18fc0e6a8885c7967396c8, 7961.513082190529
0x94dfc49ffbbdef6686558cd6efaa27a15c19d8ef, 2076.464530839057
0xde56cab7e2e58a0313c4c594ef2eec829b8d3c79, 467.45643672325315
0x6c8cdee3f11d0c3bf1d56ce1f39ce56684f2954b, 6923.703518605063
0xbf970e507672b30abce90bde4520e3939d423adb, 10729.737764608468
0x394bc6c3b4c74b2c2bb5b91d9e92de41cf2fa34d, 684.4961857034938
0xccb8fd7b43c76851a72a0674b2ef23c93e0c5589, 38881.43829422902
0x1c64cecbc8d39f0a19d193100453d89e35577ef8, 0.5053279829873679
0x346563d78537987beb25740b6b9aeafe9bae5073, 30742.607289213956
0x2b960696145d8a350ea6487789a184ea3600c51a, 6662.105406933554
0x1795dee42dec2705f7a228fe0e62cd0a143a8de3, 30880.35185654327
0xd348fa645554de05d830a5fb19fe60480bf51e24, 6726.038728934938
0xacff90ecc79fe2775b49f938501b39998802a4a7, 309.24160371718466
0xb9368ce0532d58a1f7997cb8c82ad8d2867eab2c, 5455.8336997575
0x0321e89a7b9484f47e8ccd4daf97ee8066783c04, 8544.815220447883
0x8e6db1ffbb82c1e148dcf8865e8f491816065dc3, 8888.340220223216
0xd3c9b5cd2677106dc48a4486f5828c8866a015a8, 10504.862973015375
0x1691565c9e5846b348bf21707521e492614df376, 667.9317076357655
0xc8c1eef77b11626fbe85fa32e73cf0e33d61cab5, 1311.470722312465
0xd9a5b8c4428db19c54611504c021f11204140db9, 134.46960281029382
0xbcdde113e0be48145d119f6ec87a78582cd1398c, 3521.5218930170113
0x99c3926fb8446dcf9efd180a48636d460b97788d, 38941.758086166
0xbf381e1cbfdb0d02f3800010e490130d3dc73118, 12781.861955361164
0x7edcbcfa752248870fb45ea644d178c1481d51a6, 1993.8368699332411
